Month,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
12,40,235,12.969,49.438,969.635,10.411,1204.871515
12,40,235,12.969,52.002,969.269,9.019,783.3188153
12,20,235,12.969,49.438,969.635,10.302,1167.422433
12,20,235,12.969,52.002,969.269,8.901,752.9736886
12,80,235,13.091,64.453,970.66,8.626,685.3174008
12,78,235,13.091,64.453,970.66,8.646,690.0953344
12,60,235,13.091,64.453,970.66,8.639,688.42054
12,40,235,13.091,64.453,970.66,8.529,662.4570722
12,20,235,13.091,64.453,970.66,8.361,624.076843
12,80,235,13.335,63.477,970.807,7.963,539.130057
12,78,235,13.335,63.477,970.807,7.974,541.3673896
12,60,235,13.335,63.477,970.807,7.973,541.1637405
12,40,235,13.335,63.477,970.807,7.951,536.6963701
12,20,235,13.335,63.477,970.807,7.824,511.3872819
12,80,235,15.044,55.542,970.367,7.963,539.130057
12,80,235,15.044,55.298,970.147,7.501,450.630823
12,78,235,15.044,55.542,970.367,7.979,542.3864019
12,78,235,15.044,55.298,970.147,7.527,455.33302
12,60,235,15.044,55.542,970.367,8.003,547.2954635
12,60,235,15.044,55.298,970.147,7.589,466.6777079
12,40,235,15.044,55.542,970.367,7.922,530.8452209
12,40,235,15.044,55.298,970.147,7.564,462.0808369
12,20,235,15.044,55.542,970.367,7.822,510.9952139
12,20,235,15.044,55.298,970.147,7.519,453.8827235
12,80,235,16.143,34.302,969.854,8.151,578.2239512
12,78,235,16.143,34.302,969.854,8.167,581.6357125
12,60,235,16.143,34.302,969.854,8.262,602.169798
12,40,235,16.143,34.302,969.854,8.279,605.8945491
12,20,235,16.143,34.302,969.854,8.119,571.4405062
12,80,235,16.265,33.325,970.147,8.105,568.4895098
12,80,235,16.265,34.058,970.001,8.005,547.7058838
12,78,235,16.265,33.325,970.147,8.111,569.7529754
12,78,235,16.265,34.058,970.001,8.03,552.8534619
12,60,235,16.265,33.325,970.147,8.037,554.3005412
12,60,235,16.265,34.058,970.001,8.088,564.9198373
12,40,235,16.265,33.325,970.147,7.839,514.3341856
12,40,235,16.265,34.058,970.001,8.101,567.648238
12,20,235,16.265,33.325,970.147,7.863,519.0727434
12,20,235,16.265,34.058,970.001,8.098,567.0178291
12,80,235,16.387,32.959,970.147,8.34,619.386235
12,78,235,16.387,32.959,970.147,8.353,622.2871626
12,60,235,16.387,32.959,970.147,8.326,616.2722569
12,40,235,16.387,32.959,970.147,8.238,596.9373599
12,20,235,16.387,32.959,970.147,8.122,572.0741884
12,80,235,16.509,32.349,970.221,8.005,547.7058838
12,78,235,16.509,32.349,970.221,8.008,548.3218988
12,60,235,16.509,32.349,970.221,7.985,543.6109035
12,40,235,16.509,32.349,970.221,7.523,454.6074861
12,20,235,16.509,32.349,970.221,6.987,364.1963822
12,80,235,16.997,31.25,969.928,9.272,851.1060281
12,80,235,16.997,31.372,970.001,9.259,847.5311125
12,78,235,16.997,31.25,969.928,9.281,853.5868495
12,78,235,16.997,31.372,970.001,9.278,852.7593741
12,60,235,16.997,31.25,969.928,9.38,881.1947738
12,60,235,16.997,31.372,970.001,9.204,832.5172244
12,40,235,16.997,31.25,969.928,9.268,850.0049855
12,40,235,16.997,31.372,970.001,8.945,764.1954232
12,20,235,16.997,31.25,969.928,8.925,759.0809142
12,20,235,16.997,31.372,970.001,8.679,698.0273875
12,80,235,17.607,30.029,969.635,9.944,1049.89712
12,78,235,17.607,30.029,969.635,9.954,1053.067736
12,60,235,17.607,30.029,969.635,9.943,1049.580409
12,40,235,17.607,30.029,969.635,9.768,995.1312177
12,20,235,17.607,30.029,969.635,9.299,858.5629452
12,80,235,18.218,29.053,969.415,8.467,648.115006
12,78,235,18.218,29.053,969.415,8.477,650.4140994
12,60,235,18.218,29.053,969.415,8.472,649.2638743
12,40,235,18.218,29.053,969.415,8.453,644.9053868
12,20,235,18.218,29.053,969.415,8.295,609.4141989
12,80,235,18.34,42.114,968.902,3.407,42.2259859
12,78,235,18.34,42.114,968.902,3.128,32.67861417
12,60,235,18.34,42.114,968.902,3.186,34.53032866
12,40,235,18.34,42.114,968.902,3.087,31.41038691
12,20,235,18.34,42.114,968.902,2.885,25.63898629
12,80,235,19.927,23.926,968.976,12.828,2000
12,78,235,19.927,23.926,968.976,12.821,2000
12,60,235,19.927,23.926,968.976,12.858,2000
12,40,235,19.927,23.926,968.976,12.801,2000
12,20,235,19.927,23.926,968.976,12.688,2000
12,80,235,21.025,21.729,968.316,8.626,685.3174008
12,78,235,21.025,21.729,968.316,8.641,688.8987759
12,60,235,21.025,21.729,968.316,8.72,707.9667355
12,40,235,21.025,21.729,968.316,8.781,722.9284714
12,20,235,21.025,21.729,968.316,8.688,700.2011736
12,80,235,22.368,19.165,967.804,9.761,992.9933406
12,78,235,22.368,19.165,967.804,9.759,992.3830815
12,60,235,22.368,19.165,967.804,9.894,1034.139474
12,40,235,22.368,19.165,967.804,9.939,1048.314202
12,20,235,22.368,19.165,967.804,9.902,1036.650028
12,80,235,27.617,29.907,967.877,7.579,464.8353187
12,80,235,27.617,30.151,967.804,8.288,607.8726797
12,78,235,27.617,29.907,967.877,7.564,462.0808369
12,78,235,27.617,30.151,967.804,8.253,600.2040657
12,60,235,27.617,29.907,967.877,7.378,428.8242634
12,60,235,27.617,30.151,967.804,8.147,577.3731006
12,40,235,27.617,29.907,967.877,7.158,391.5962099
12,40,235,27.617,30.151,967.804,7.968,540.1462607
12,20,235,27.617,29.907,967.877,6.803,336.1745332
12,20,235,27.617,30.151,967.804,7.739,494.9005513
11,80,235,24.321,34.668,969.781,4.502,97.42712109
11,78,235,24.321,34.668,969.781,4.524,98.86240845
11,60,235,24.321,34.668,969.781,4.608,104.4722165
11,40,235,24.321,34.668,969.781,4.583,102.7810309
11,20,235,24.321,34.668,969.781,4.669,108.6763439
11,80,235,24.688,38.452,969.781,5.664,194.0140277
11,78,235,24.688,38.452,969.781,5.633,190.8458196
11,60,235,24.688,38.452,969.781,5.345,163.04464
11,40,235,24.688,38.452,969.781,5.168,147.3774075
11,20,235,24.688,38.452,969.781,5.292,158.2424157
11,80,235,25.42,36.255,969.708,5.784,206.6085313
11,78,235,25.42,36.255,969.708,5.755,203.5163858
11,60,235,25.42,36.255,969.708,5.494,177.0636298
11,40,235,25.42,36.255,969.708,5.344,162.9531447
11,20,235,25.42,36.255,969.708,5.443,172.1782941
10,80,235,27.251,22.705,965.753,2.362,14.07029093
10,80,235,27.251,23.071,965.68,2.607,18.91849093
10,78,235,27.251,22.705,965.753,2.381,14.41257512
10,78,235,27.251,23.071,965.68,2.608,18.9402697
10,60,235,27.251,22.705,965.753,2.476,16.20747344
10,60,235,27.251,23.071,965.68,2.706,21.15664381
10,40,235,27.251,22.705,965.753,2.539,17.47638084
10,40,235,27.251,23.071,965.68,2.759,22.42427956
10,20,235,27.251,22.705,965.753,2.582,18.37943309
10,20,235,27.251,23.071,965.68,2.724,21.58165309
5,80,235,33.354,16.968,965.021,11.05,1440.622627
5,78,235,33.354,16.968,965.021,11.031,1433.204131
5,60,235,33.354,16.968,965.021,10.847,1362.675093
5,40,235,33.354,16.968,965.021,10.651,1290.133201
5,20,235,33.354,16.968,965.021,10.39,1197.595182
5,80,235,34.209,17.456,962.677,9.467,905.942281
5,78,235,34.209,17.456,962.677,9.412,890.2442005
5,60,235,34.209,17.456,962.677,9.185,827.3721147
5,40,235,34.209,17.456,962.677,8.808,729.6176234
5,20,235,34.209,17.456,962.677,8.498,655.2598799
3,80,235,29.692,18.311,964.508,9.599,944.3682394
3,78,235,29.692,18.311,964.508,9.522,921.8238262
3,60,235,29.692,18.311,964.508,8.996,777.3412922
3,40,235,29.692,18.311,964.508,8.296,609.6346284
3,20,235,29.692,18.311,964.508,7.612,470.933664
2,80,235,26.274,19.653,967.877,7.41,434.4282128
2,78,235,26.274,19.653,967.877,7.42,436.1894061
2,60,235,26.274,19.653,967.877,7.459,443.1035394
2,40,235,26.274,19.653,967.877,7.403,433.1982024
2,20,235,26.274,19.653,967.877,7.194,397.534384
1,80,235,9.795,60.059,972.857,5.356,164.0533498
1,78,235,9.795,60.059,972.857,5.303,159.2312407
1,60,235,9.795,60.059,972.857,5.337,162.3136358
1,40,235,9.795,60.059,972.857,5.334,162.0400736
1,20,235,9.795,60.059,972.857,5.273,156.5441027
1,80,235,9.917,59.937,973.15,6.941,357.0504057
1,78,235,9.917,59.937,973.15,6.88,347.7192325
1,60,235,9.917,59.937,973.15,6.84,341.6895547
1,40,235,9.917,59.937,973.15,6.703,321.5666904
1,20,235,9.917,59.937,973.15,6.523,296.3504105
1,80,235,14.434,40.527,968.463,3.14,33.05615543
1,78,235,14.434,40.527,968.463,3.111,32.14870111
1,60,235,14.434,40.527,968.463,3.139,33.02458317
1,40,235,14.434,40.527,968.463,3.156,33.56405169
1,20,235,14.434,40.527,968.463,3.273,37.43703225
1,80,235,16.387,36.621,969.269,6.74,326.9212022
1,78,235,16.387,36.621,969.269,6.519,295.8055654
1,60,235,16.387,36.621,969.269,6.064,238.0899016
1,40,235,16.387,36.621,969.269,5.645,192.0680983
1,20,235,16.387,36.621,969.269,5.348,163.3193314
12,80,233,12.236,61.157,969.928,9.088,801.4350883
12,78,233,12.236,61.157,969.928,9.027,785.4051145
12,60,233,12.236,61.157,969.928,9.099,804.3487528
12,40,233,12.236,61.157,969.928,8.984,774.2346921
12,20,233,12.236,61.157,969.928,8.779,722.4346116
12,80,233,12.358,62.134,969.854,8.139,575.6739044
12,78,233,12.358,62.134,969.854,8.116,570.8072922
12,60,233,12.358,62.134,969.854,8.11,569.5422679
12,40,233,12.358,62.134,969.854,8.078,562.827027
12,20,233,12.358,62.134,969.854,7.956,537.7095143
12,80,233,12.969,48.584,970.147,8.795,726.3917935
12,78,233,12.969,48.584,970.147,8.8,727.6313696
12,60,233,12.969,48.584,970.147,8.796,726.639596
12,40,233,12.969,48.584,970.147,8.637,687.9425255
12,20,233,12.969,48.584,970.147,8.425,638.517973
12,80,233,13.213,64.087,970.367,8.45,644.2189928
12,78,233,13.213,64.087,970.367,8.45,644.2189928
12,60,233,13.213,64.087,970.367,8.519,660.1296692
12,40,233,13.213,64.087,970.367,8.448,643.7616674
12,20,233,13.213,64.087,970.367,8.364,624.7488568
12,80,233,13.701,62.5,970.88,7.723,491.8373458
12,78,233,13.701,62.5,970.88,7.745,496.0525242
12,60,233,13.701,62.5,970.88,7.746,496.2446933
12,40,233,13.701,62.5,970.88,7.701,487.6461141
12,20,233,13.701,62.5,970.88,7.614,471.3049652
12,80,233,14.067,60.425,971.026,6.618,309.4879085
12,78,233,14.067,60.425,971.026,6.639,312.4434348
12,60,233,14.067,60.425,971.026,6.524,296.4867263
12,40,233,14.067,60.425,971.026,6.309,268.1297356
12,20,233,14.067,60.425,971.026,6.093,241.5221311
12,80,233,14.312,36.377,969.562,7.303,415.8792955
12,78,233,14.312,36.377,969.562,7.308,416.7340759
12,60,233,14.312,36.377,969.562,7.432,438.3091133
12,40,233,14.312,36.377,969.562,7.454,442.2130583
12,20,233,14.312,36.377,969.562,7.255,407.7327985
12,80,233,14.434,36.377,969.562,7.283,412.4718623
12,78,233,14.434,36.377,969.562,7.3,415.3669887
12,60,233,14.434,36.377,969.562,7.374,428.1271772
12,40,233,14.434,36.377,969.562,7.466,444.3522202
12,20,233,14.434,36.377,969.562,7.494,449.3704019
12,80,233,16.021,34.79,969.854,8.196,587.8536875
12,78,233,16.021,34.79,969.854,8.231,595.4169623
12,60,233,16.021,34.79,969.854,8.228,594.7661544
12,40,233,16.021,34.79,969.854,8.235,596.2854444
12,20,233,16.021,34.79,969.854,8.137,575.2496268
12,80,233,16.143,34.546,969.928,8.164,580.9949878
12,78,233,16.143,34.546,969.928,8.184,585.2753856
12,60,233,16.143,34.546,969.928,8.208,590.4395505
12,40,233,16.143,34.546,969.928,8.257,601.0771955
12,20,233,16.143,34.546,969.928,8.246,598.6781239
12,80,233,16.509,32.471,970.147,8.105,568.4895098
12,78,233,16.509,32.471,970.147,8.106,568.6999576
12,60,233,16.509,32.471,970.147,8.162,580.5680995
12,40,233,16.509,32.471,970.147,8.076,562.4090862
12,20,233,16.509,32.471,970.147,7.751,497.2062833
12,80,233,21.27,21.24,968.243,8.741,713.0939607
12,78,233,21.27,21.24,968.243,8.741,713.0939607
12,60,233,21.27,21.24,968.243,8.771,720.4614215
12,40,233,21.27,21.24,968.243,8.918,757.296242
12,20,233,21.27,21.24,968.243,8.867,744.3779896
12,80,233,22.368,19.409,967.877,9.925,1043.890497
12,78,233,22.368,19.409,967.877,9.92,1042.313623
12,60,233,22.368,19.409,967.877,9.946,1050.530734
12,40,233,22.368,19.409,967.877,9.941,1048.947178
12,20,233,22.368,19.409,967.877,9.948,1051.164602
12,80,233,27.617,30.029,967.877,8.572,672.5272479
12,78,233,27.617,30.029,967.877,8.551,667.5966011
12,60,233,27.617,30.029,967.877,8.291,608.5330121
12,40,233,27.617,30.029,967.877,7.934,533.2612005
12,20,233,27.617,30.029,967.877,7.663,480.4629177
11,80,233,22.979,28.564,968.097,2.663,20.16400967
11,78,233,22.979,28.564,968.097,2.647,19.80273709
11,60,233,22.979,28.564,968.097,2.52,17.08696855
11,40,233,22.979,28.564,968.097,2.343,13.73346938
11,20,233,22.979,28.564,968.097,2.428,15.28302927
10,80,233,27.251,22.949,965.68,2.849,24.69111745
10,78,233,27.251,22.949,965.68,2.849,24.69111745
10,60,233,27.251,22.949,965.68,2.958,27.63490059
10,40,233,27.251,22.949,965.68,2.984,28.37003385
10,20,233,27.251,22.949,965.68,3.004,28.94430878
4,80,233,29.082,24.292,967.511,5.498,177.4506539
4,78,233,29.082,24.292,967.511,5.55,182.5334015
4,60,233,29.082,24.292,967.511,6.069,238.67933
4,40,233,29.082,24.292,967.511,6.149,248.2429233
4,20,233,29.082,24.292,967.511,5.248,154.3280528
1,80,233,9.673,60.791,973.077,7.234,404.2024215
1,78,233,9.673,60.791,973.077,7.166,392.9106576
1,60,233,9.673,60.791,973.077,7.097,381.6698141
1,40,233,9.673,60.791,973.077,6.938,356.5876388
1,20,233,9.673,60.791,973.077,6.74,326.9212022
1,80,233,14.434,40.527,968.463,2.137,10.42022182
1,78,233,14.434,40.527,968.463,2.105,9.959090942
1,60,233,14.434,40.527,968.463,2.072,9.49801062
1,40,233,14.434,40.527,968.463,1.985,8.351123974
1,20,233,14.434,40.527,968.463,1.994,8.465231894
1,80,233,14.556,40.527,968.536,1.413,3.012242163
1,80,233,14.556,40.649,968.536,1.809,6.320902599
1,78,233,14.556,40.527,968.536,1.367,2.727526265
1,78,233,14.556,40.649,968.536,1.775,5.971156719
1,60,233,14.556,40.527,968.536,1.519,3.742283797
1,60,233,14.556,40.649,968.536,1.691,5.162906029
1,40,233,14.556,40.527,968.536,1.589,4.283858224
1,40,233,14.556,40.649,968.536,1.638,4.692508737
1,20,233,14.556,40.527,968.536,1.539,3.892057584
1,20,233,14.556,40.649,968.536,1.603,4.398088506
1,80,233,15.776,37.109,969.342,5.933,222.9905418
1,78,233,15.776,37.109,969.342,5.921,221.6402242
1,60,233,15.776,37.109,969.342,5.766,204.6856101
1,40,233,15.776,37.109,969.342,5.535,181.0573974
1,20,233,15.776,37.109,969.342,5.273,156.5441027
1,80,233,15.898,36.865,969.342,6.048,236.2102532
1,78,233,15.898,36.865,969.342,6.028,233.8746381
1,60,233,15.898,36.865,969.342,5.827,211.2508436
1,40,233,15.898,36.865,969.342,5.633,190.8458196
1,20,233,15.898,36.865,969.342,5.644,191.966043
1,80,233,16.021,36.621,969.415,5.887,217.843951
1,78,233,16.021,36.621,969.415,5.867,215.631231
1,60,233,16.021,36.621,969.415,5.714,199.1976019
1,40,233,16.021,36.621,969.415,5.459,173.7011447
1,20,233,16.021,36.621,969.415,4.98,131.8716457
1,80,233,17.485,38.696,968.976,8.849,739.8539264
1,78,233,17.485,38.696,968.976,8.839,737.348497
1,60,233,17.485,38.696,968.976,8.729,710.1610976
1,40,233,17.485,38.696,968.976,8.71,705.5338623
1,20,233,17.485,38.696,968.976,8.444,642.8476662
1,80,233,18.95,40.894,970.587,1.396,2.904822852
1,78,233,18.95,40.894,970.587,1.465,3.357192712
1,60,233,18.95,40.894,970.587,2.337,13.62823252
1,40,233,18.95,40.894,970.587,3.484,45.15416719
1,20,233,18.95,40.894,970.587,4.137,75.59968054
1,80,233,20.415,21.729,970.147,4.681,109.5164408
1,78,233,20.415,21.729,970.147,4.673,108.9558971
1,60,233,20.415,21.729,970.147,4.464,94.98082891
1,40,233,20.415,21.729,970.147,4.059,71.40367286
1,20,233,20.415,21.729,970.147,3.925,64.56280357
12,80,232,12.236,60.669,969.854,9.697,973.5888342
12,78,232,12.236,60.669,969.854,9.727,982.6529115
12,60,232,12.236,60.669,969.854,9.779,998.4969348
12,40,232,12.236,60.669,969.854,9.638,955.9257568
12,20,232,12.236,60.669,969.854,9.423,893.3691906
12,80,232,12.358,63.599,969.928,8.357,623.1815745
12,78,232,12.358,63.599,969.928,8.336,618.4954592
12,60,232,12.358,63.599,969.928,8.372,626.5432516
12,40,232,12.358,63.599,969.928,8.252,599.9859155
12,20,232,12.358,63.599,969.928,8.132,574.1898452
12,80,232,12.603,49.927,970.147,11.248,1519.460171
12,78,232,12.603,49.927,970.147,11.236,1514.602221
12,60,232,12.603,49.927,970.147,11.04,1436.714973
12,40,232,12.603,49.927,970.147,10.639,1285.777508
12,20,232,12.603,49.927,970.147,10.227,1142.110608
12,80,232,12.725,49.438,970.147,11.4,1581.896087
12,80,232,12.725,49.805,969.928,12.698,2000
12,78,232,12.725,49.438,970.147,11.353,1562.411084
12,78,232,12.725,49.805,969.928,12.679,2000
12,60,232,12.725,49.438,970.147,11.179,1491.668319
12,60,232,12.725,49.805,969.928,12.543,2000
12,40,232,12.725,49.438,970.147,10.911,1386.938056
12,40,232,12.725,49.805,969.928,12.279,1976.752951
12,20,232,12.725,49.438,970.147,10.559,1256.98984
12,20,232,12.725,49.805,969.928,11.933,1814.313447
12,80,232,16.387,54.077,969.415,7.814,509.4289462
12,78,232,16.387,54.077,969.415,7.803,507.2805586
12,60,232,16.387,54.077,969.415,7.748,496.6291804
12,40,232,16.387,54.077,969.415,7.64,476.1496543
12,20,232,16.387,54.077,969.415,7.551,459.7024395
12,80,232,19.194,34.058,969.122,7.07,377.3302636
12,78,232,19.194,34.058,969.122,7.025,370.1709925
12,60,232,19.194,34.058,969.122,6.818,338.4031432
12,40,232,19.194,34.058,969.122,6.644,313.149894
12,20,232,19.194,34.058,969.122,6.447,286.1122207
12,80,232,21.758,20.02,968.17,9.487,911.696105
12,78,232,21.758,20.02,968.17,9.486,911.4078368
12,60,232,21.758,20.02,968.17,9.589,941.4198549
12,40,232,21.758,20.02,968.17,9.785,1000.335975
12,20,232,21.758,20.02,968.17,9.816,1009.873664
12,80,232,22.368,19.043,967.804,9.472,907.3784607
12,78,232,22.368,19.043,967.804,9.478,909.1038788
12,60,232,22.368,19.043,967.804,9.591,942.0090402
12,40,232,22.368,19.043,967.804,9.64,956.5209783
12,20,232,22.368,19.043,967.804,9.57,935.8348433
11,80,232,22.734,47.119,968.756,1.912,7.46323405
11,78,232,22.734,47.119,968.756,1.773,5.950995261
11,60,232,22.734,47.119,968.756,0.917,0.823325193
11,40,232,22.734,47.119,968.756,0.688,0.347719232
11,20,232,22.734,47.119,968.756,1.024,1.146471512
11,80,232,25.054,31.494,969.635,4.4,90.9539212
11,78,232,25.054,31.494,969.635,4.414,91.8248831
11,60,232,25.054,31.494,969.635,4.588,103.1177968
11,40,232,25.054,31.494,969.635,4.913,126.6204026
11,20,232,25.054,31.494,969.635,4.906,126.0799504
11,80,232,25.786,24.658,969.342,8.208,590.4395505
11,78,232,25.786,24.658,969.342,8.885,748.9204577
11,60,232,25.786,24.658,969.342,8.475,649.9538464
11,40,232,25.786,24.658,969.342,7.978,542.1824972
11,20,232,25.786,24.658,969.342,7.585,465.9401691
10,80,232,27.251,23.193,965.68,3,28.8288396
10,78,232,27.251,23.193,965.68,3.001,28.85767805
10,60,232,27.251,23.193,965.68,3.049,30.26465104
10,40,232,27.251,23.193,965.68,2.933,26.94012377
10,20,232,27.251,23.193,965.68,2.963,27.77527401
10,80,232,27.495,23.315,966.266,4.911,126.4658304
10,78,232,27.495,23.315,966.266,4.898,125.4641764
10,60,232,27.495,23.315,966.266,5.051,137.5927349
10,40,232,27.495,23.315,966.266,4.992,132.8272336
10,20,232,27.495,23.315,966.266,4.914,126.6977359
3,80,232,30.181,17.7,964.068,9.521,921.533427
3,78,232,30.181,17.7,964.068,9.488,911.9844339
3,60,232,30.181,17.7,964.068,9.239,842.050812
3,40,232,30.181,17.7,964.068,8.899,752.4662369
3,20,232,30.181,17.7,964.068,8.583,675.119629
2,80,232,25.664,19.287,967.877,6.726,324.8882364
2,78,232,25.664,19.287,967.877,6.734,326.0488958
2,60,232,25.664,19.287,967.877,6.661,315.5598192
2,40,232,25.664,19.287,967.877,6.534,297.8521834
2,20,232,25.664,19.287,967.877,6.401,280.0314952
1,80,232,10.894,60.059,970.221,6.288,265.4611654
1,78,232,10.894,60.059,970.221,6.258,261.6797246
1,60,232,10.894,60.059,970.221,6.059,237.5014444
1,40,232,10.894,60.059,970.221,5.936,223.3289759
1,20,232,10.894,60.059,970.221,5.983,228.6759048
1,80,232,14.678,40.649,968.536,1.487,3.510720888
1,78,232,14.678,40.649,968.536,1.477,3.440367874
1,60,232,14.678,40.649,968.536,1.617,4.514331604
1,40,232,14.678,40.649,968.536,1.704,5.282897311
1,20,232,14.678,40.649,968.536,1.666,4.937287179
1,80,232,16.021,36.621,969.342,6.102,242.5939733
1,78,232,16.021,36.621,969.342,6.087,240.8093264
1,60,232,16.021,36.621,969.342,5.932,222.8778064
1,40,232,16.021,36.621,969.342,5.731,200.9808243
1,20,232,16.021,36.621,969.342,5.478,175.5211604
1,80,232,17.607,39.307,968.976,9.414,890.8118376
1,78,232,17.607,39.307,968.976,9.41,889.6768046
1,60,232,17.607,39.307,968.976,9.356,874.4480972
1,40,232,17.607,39.307,968.976,9.202,831.9746323
1,20,232,17.607,39.307,968.976,8.879,747.4042544
12,80,230,12.725,49.316,970.074,10.455,1220.212611
12,78,230,12.725,49.316,970.074,10.421,1208.346769
12,60,230,12.725,49.316,970.074,10.232,1143.786568
12,40,230,12.725,49.316,970.074,10.042,1081.244842
12,20,230,12.725,49.316,970.074,9.711,977.8117687
12,80,230,17.485,51.147,970.074,7.168,393.2397285
12,78,230,17.485,51.147,970.074,7.156,391.2680567
12,60,230,17.485,51.147,970.074,7.075,378.1313892
12,40,230,17.485,51.147,970.074,6.889,349.0856142
12,20,230,17.485,51.147,970.074,6.657,314.9916697
12,80,230,18.828,31.494,969.415,6.344,272.6169914
12,80,230,18.828,31.006,969.562,6.055,237.0313773
12,78,230,18.828,31.494,969.415,5.87,215.9621793
12,78,230,18.828,31.006,969.562,5.948,224.6861368
12,60,230,18.828,31.494,969.415,5.722,200.0354456
12,60,230,18.828,31.006,969.562,6.062,237.8544022
12,40,230,18.828,31.494,969.415,5.555,183.0271796
12,40,230,18.828,31.006,969.562,6.052,236.6792344
12,20,230,18.828,31.494,969.415,5.365,164.8817456
12,20,230,18.828,31.006,969.562,6.037,234.9237503
12,80,230,20.537,22.583,968.536,12.5,2000
12,78,230,20.537,22.583,968.536,12.499,2000
12,60,230,20.537,22.583,968.536,12.459,2000
12,40,230,20.537,22.583,968.536,12.389,2000
12,20,230,20.537,22.583,968.536,12.28,1977.235949
12,80,230,20.781,22.217,968.463,10.387,1196.558104
12,78,230,20.781,22.217,968.463,10.389,1197.249423
12,60,230,20.781,22.217,968.463,10.362,1187.939058
12,40,230,20.781,22.217,968.463,10.331,1177.309049
12,20,230,20.781,22.217,968.463,10.207,1135.423143
12,80,230,20.903,22.095,968.39,9.059,793.7873555
12,78,230,20.903,22.095,968.39,9.061,794.3132166
12,60,230,20.903,22.095,968.39,9.092,802.4937871
12,40,230,20.903,22.095,968.39,9.085,800.6416756
12,20,230,20.903,22.095,968.39,9.011,781.236214
12,80,230,22.124,19.043,967.95,10.404,1202.442806
12,78,230,22.124,19.043,967.95,10.389,1197.249423
12,60,230,22.124,19.043,967.95,10.34,1180.38862
12,40,230,22.124,19.043,967.95,10.394,1198.978886
12,20,230,22.124,19.043,967.95,10.4,1201.056438
12,80,230,24.321,43.213,972.345,6.268,262.9361872
12,78,230,24.321,43.213,972.345,6.224,257.4377017
12,60,230,24.321,43.213,972.345,6.216,256.4462867
12,40,230,24.321,43.213,972.345,6.083,240.3349033
12,20,230,24.321,43.213,972.345,5.917,221.1913328
12,80,230,25.298,42.725,972.198,0.564,0.191558183
12,78,230,25.298,42.725,972.198,0.549,0.176677169
12,60,230,25.298,42.725,972.198,0.611,0.24354938
12,40,230,25.298,42.725,972.198,0.595,0.224912863
12,20,230,25.298,42.725,972.198,0.763,0.474282403
11,80,230,22.979,28.32,968.023,2.357,13.98112586
11,78,230,22.979,28.32,968.023,2.346,13.78629035
11,60,230,22.979,28.32,968.023,2.266,12.42347568
11,40,230,22.979,28.32,968.023,2.233,11.88856857
11,20,230,22.979,28.32,968.023,2.284,12.72189176
11,80,230,24.565,32.349,969.781,4.559,101.174758
11,78,230,24.565,32.349,969.781,4.578,102.444999
11,60,230,24.565,32.349,969.781,4.64,106.6638706
11,40,230,24.565,32.349,969.781,4.578,102.444999
11,20,230,24.565,32.349,969.781,4.56,101.2413495
10,80,230,27.129,23.682,966.266,5.887,217.843951
10,78,230,27.129,23.682,966.266,5.857,214.5305122
10,60,230,27.129,23.682,966.266,5.91,220.4072319
10,40,230,27.129,23.682,966.266,5.936,223.3289759
10,20,230,27.129,23.682,966.266,5.807,209.0830736
10,80,230,27.251,23.193,965.68,3.331,39.46274541
10,80,230,27.251,23.071,965.753,3.771,57.25758083
10,78,230,27.251,23.193,965.68,3.286,37.88489387
10,78,230,27.251,23.071,965.753,3.77,57.21204193
10,60,230,27.251,23.193,965.68,3.196,34.85649461
10,60,230,27.251,23.071,965.753,3.815,59.28530036
10,40,230,27.251,23.193,965.68,3.107,32.02485392
10,40,230,27.251,23.071,965.753,3.946,65.60465264
10,20,230,27.251,23.193,965.68,2.948,27.3555742
10,20,230,27.251,23.071,965.753,3.917,64.16882874
3,80,230,30.791,15.137,963.556,9.546,928.811722
3,78,230,30.791,15.137,963.556,9.534,925.3133764
3,60,230,30.791,15.137,963.556,9.39,884.0160997
3,40,230,30.791,15.137,963.556,9.217,836.0498246
3,20,230,30.791,15.137,963.556,8.893,750.94525
1,80,230,14.434,40.527,968.463,2.232,11.87260361
1,78,230,14.434,40.527,968.463,2.193,11.26106052
1,60,230,14.434,40.527,968.463,2.239,11.98465891
1,40,230,14.434,40.527,968.463,2.171,10.92553891
1,20,230,14.434,40.527,968.463,2.052,9.225617977
1,80,230,14.678,54.077,970.294,2.35,13.85692877
1,78,230,14.678,54.077,970.294,2.329,13.4887549
1,60,230,14.678,54.077,970.294,2.334,13.5758163
1,40,230,14.678,54.077,970.294,2.355,13.94556557
1,20,230,14.678,54.077,970.294,2.304,13.05902706
1,80,230,14.8,40.283,968.39,2.135,10.3909926
1,78,230,14.8,40.283,968.39,2.146,10.55243172
1,60,230,14.8,40.283,968.39,2.378,14.35816529
1,40,230,14.8,40.283,968.39,2.925,26.72028025
1,20,230,14.8,40.283,968.39,3.678,53.12495465
1,80,230,16.265,36.743,969.342,6.635,311.8790332
1,78,230,16.265,36.743,969.342,6.612,308.6469092
1,60,230,16.265,36.743,969.342,6.363,275.0737622
1,40,230,16.265,36.743,969.342,6.12,244.7471617
1,20,230,16.265,36.743,969.342,5.898,219.067374
1,80,230,20.415,21.851,970.147,5.767,204.7921247
1,78,230,20.415,21.851,970.147,5.799,208.2201351
