Month,Hour,Hight ,Windvane,Temperature,Humidity,Pressure,Wind Speed,Wind Power
10,0,80,302,16.631,71.289,970.074,9.905,1037.592532
10,0,80,299,16.631,83.74,968.609,12.16,1919.835962
11,0,80,292,16.631,64.575,971.246,9.849,1020.0931
11,0,80,289,16.631,63.965,971.319,10.128,1109.262869
11,0,80,295,16.631,83.496,970.367,9.898,1035.394243
11,0,80,297,16.631,84.106,970.221,9.903,1036.964132
1,0,80,294,16.631,19.165,971.979,0.486,0.122566619
1,0,80,282,16.631,18.921,971.832,0.648,0.290528282
10,0,78,304,16.631,71.533,968.243,11.786,1748.085651
10,0,78,302,16.631,71.289,970.074,9.864,1024.760999
10,0,78,299,16.631,83.74,968.609,12.11,1896.251019
11,0,78,292,16.631,64.575,971.246,9.805,1006.482416
11,0,78,289,16.631,63.965,971.319,10.086,1095.519946
11,0,78,295,16.631,83.496,970.367,9.857,1022.580878
11,0,78,297,16.631,84.106,970.221,9.854,1021.647488
1,0,78,294,16.631,19.165,971.979,0.471,0.111564525
1,0,78,282,16.631,18.921,971.832,0.62,0.254471099
10,0,60,304,16.631,71.533,968.243,11.155,1482.08162
10,0,60,302,16.631,71.289,970.074,9.336,868.8522433
10,0,60,299,16.631,83.74,968.609,11.537,1639.615728
11,0,60,292,16.631,64.575,971.246,9.17,823.325193
11,0,60,289,16.631,63.965,971.319,9.312,862.1687939
11,0,60,295,16.631,83.496,970.367,9.356,874.4480972
11,0,60,297,16.631,84.106,970.221,9.469,906.5165709
1,0,60,294,16.631,19.165,971.979,0.582,0.210490428
1,0,60,282,16.631,18.921,971.832,0.32,0.034987534
10,0,40,304,16.631,71.533,968.243,10.267,1155.564213
10,0,40,302,16.631,71.289,970.074,8.818,732.1055195
10,0,40,299,16.631,83.74,968.609,10.894,1380.465351
11,0,40,292,16.631,64.575,971.246,8.529,662.4570722
11,0,40,289,16.631,63.965,971.319,8.463,647.1968879
11,0,40,295,16.631,83.496,970.367,8.737,712.1154442
11,0,40,297,16.631,84.106,970.221,8.899,752.4662369
1,0,40,294,16.631,19.165,971.979,0.761,0.470562558
1,0,40,282,16.631,18.921,971.832,0.757,0.46318132
10,0,20,304,16.631,71.533,968.243,9.538,926.4785138
10,0,20,302,16.631,71.289,970.074,8.303,611.1791236
10,0,20,299,16.631,83.74,968.609,10.188,1129.094278
11,0,20,292,16.631,64.575,971.246,7.985,543.6109035
11,0,20,289,16.631,63.965,971.319,7.909,528.2361564
11,0,20,295,16.631,83.496,970.367,8.144,576.7355108
11,0,20,297,16.631,84.106,970.221,8.307,612.0628625
1,0,20,294,16.631,19.165,971.979,1.337,2.551864554
1,0,20,282,16.631,18.921,971.832,1.537,3.876903581
10,0,80,304,16.753,71.289,968.39,11.815,1761.021165
10,0,80,304,16.753,71.411,968.316,10.884,1376.667301
10,0,80,305,16.753,71.411,968.316,11.091,1456.71809
10,0,80,298,16.753,81.909,968.683,12.415,2000
10,0,80,297,16.753,82.52,968.683,12.772,2000
10,0,80,299,16.753,82.886,968.536,12.52,2000
11,0,80,301,16.753,71.533,967.584,12.265,1969.999225
11,0,80,297,16.753,64.453,971.173,9.798,1004.328306
11,0,80,295,16.753,83.008,970.44,9.565,934.3687838
1,0,80,285,16.753,27.832,973.004,4.845,121.4352418
10,0,78,304,16.753,71.289,968.39,11.759,1736.099327
10,0,78,304,16.753,71.411,968.316,10.846,1362.298248
10,0,78,305,16.753,71.411,968.316,11.043,1437.886526
10,0,78,298,16.753,81.909,968.683,12.376,2000
10,0,78,297,16.753,82.52,968.683,12.748,2000
10,0,78,299,16.753,82.886,968.536,12.442,2000
11,0,78,301,16.753,71.533,967.584,12.208,1942.660722
11,0,78,297,16.753,64.453,971.173,9.725,982.0468968
11,0,78,295,16.753,83.008,970.44,9.554,931.1488441
1,0,78,285,16.753,27.832,973.004,4.886,124.5442798
10,0,60,304,16.753,71.289,968.39,11.206,1502.502669
10,0,60,304,16.753,71.411,968.316,10.462,1222.665181
10,0,60,305,16.753,71.411,968.316,10.526,1245.241238
10,0,60,298,16.753,81.909,968.683,11.877,1788.890127
10,0,60,297,16.753,82.52,968.683,12.315,1994.190514
10,0,60,299,16.753,82.886,968.536,11.794,1751.647719
11,0,60,301,16.753,71.533,967.584,11.556,1647.729804
11,0,60,297,16.753,64.453,971.173,9.263,848.6300182
11,0,60,295,16.753,83.008,970.44,9.06,794.050257
1,0,60,285,16.753,27.832,973.004,5.022,135.2363755
10,0,40,304,16.753,71.289,968.39,10.529,1246.306255
10,0,40,304,16.753,71.411,968.316,9.985,1062.937197
10,0,40,305,16.753,71.411,968.316,10.022,1074.797365
10,0,40,298,16.753,81.909,968.683,11.334,1554.579808
10,0,40,297,16.753,82.52,968.683,11.511,1628.555484
10,0,40,299,16.753,82.886,968.536,11.163,1485.272609
11,0,40,301,16.753,71.533,967.584,10.632,1283.24122
11,0,40,297,16.753,64.453,971.173,8.487,652.7186234
11,0,40,295,16.753,83.008,970.44,8.627,685.5557721
1,0,40,285,16.753,27.832,973.004,5.202,150.3053507
10,0,20,304,16.753,71.289,968.39,9.919,1041.998439
10,0,20,304,16.753,71.411,968.316,9.387,883.1690706
10,0,20,305,16.753,71.411,968.316,9.374,879.5048631
10,0,20,298,16.753,81.909,968.683,10.664,1294.862957
10,0,20,297,16.753,82.52,968.683,10.493,1233.566073
10,0,20,299,16.753,82.886,968.536,10.415,1206.260816
11,0,20,301,16.753,71.533,967.584,9.853,1021.336484
11,0,20,297,16.753,64.453,971.173,7.846,515.7132729
11,0,20,295,16.753,83.008,970.44,8.029,552.6469422
1,0,20,285,16.753,27.832,973.004,5.717,199.5115186
10,0,80,304,16.875,70.679,968.39,11.632,1680.453804
10,0,80,295,16.875,81.421,968.17,10.817,1351.399913
10,0,80,297,16.875,81.421,968.023,10.348,1183.130521
10,0,80,298,16.875,81.055,967.95,10.145,1114.857993
10,0,80,297,16.875,80.444,967.804,9.763,993.6038499
10,0,80,298,16.875,81.787,968.756,12.058,1871.928413
10,0,80,299,16.875,81.787,968.683,12.965,2000
11,0,80,304,16.875,74.829,967.73,10.539,1249.860696
11,0,80,305,16.875,74.097,967.657,12.422,2000
11,0,80,304,16.875,72.388,967.584,12.725,2000
11,0,80,292,16.875,63.232,971.246,10.375,1192.415778
11,0,80,289,16.875,62.866,971.246,10.453,1219.512479
11,0,80,295,16.875,81.787,970.367,8.939,762.658666
11,0,80,294,16.875,82.275,970.44,9.414,890.8118376
1,0,80,287,16.875,26.611,973.004,4.561,101.3079703
1,0,80,288,16.875,26.611,972.931,4.933,128.1730574
10,0,78,304,16.875,70.679,968.39,11.593,1663.607636
10,0,78,295,16.875,81.421,968.17,10.755,1328.295318
10,0,78,297,16.875,81.421,968.023,10.326,1175.600494
10,0,78,298,16.875,81.055,967.95,10.101,1100.415023
10,0,78,297,16.875,80.444,967.804,9.727,982.6529115
10,0,78,298,16.875,81.787,968.756,12.044,1865.415745
10,0,78,299,16.875,81.787,968.683,12.875,2000
11,0,78,304,16.875,74.829,967.73,10.433,1212.525888
11,0,78,305,16.875,74.097,967.657,12.333,2000
11,0,78,304,16.875,72.388,967.584,12.674,2000
11,0,78,292,16.875,63.232,971.246,10.321,1173.893592
11,0,78,289,16.875,62.866,971.246,10.377,1193.1055
11,0,78,295,16.875,81.787,970.367,8.909,755.0057766
11,0,78,294,16.875,82.275,970.44,9.359,875.2895419
1,0,78,287,16.875,26.611,973.004,4.634,106.2506232
1,0,78,288,16.875,26.611,972.931,4.971,131.1579702
10,0,60,304,16.875,70.679,968.39,11.206,1502.502669
10,0,60,295,16.875,81.421,968.17,10.47,1225.472141
10,0,60,297,16.875,81.421,968.023,10.068,1089.665042
10,0,60,298,16.875,81.055,967.95,9.674,966.6775814
10,0,60,297,16.875,80.444,967.804,9.513,919.2124288
10,0,60,298,16.875,81.787,968.756,11.529,1636.207259
10,0,60,299,16.875,81.787,968.683,12.281,1977.719027
11,0,60,304,16.875,74.829,967.73,9.574,937.0087945
11,0,60,305,16.875,74.097,967.657,11.4,1581.896087
11,0,60,304,16.875,72.388,967.584,11.855,1778.96774
11,0,60,292,16.875,63.232,971.246,9.569,935.5415088
11,0,60,289,16.875,62.866,971.246,9.571,936.1282392
11,0,60,295,16.875,81.787,970.367,8.499,655.4912298
11,0,60,294,16.875,82.275,970.44,8.964,769.0754375
1,0,60,287,16.875,26.611,973.004,4.845,121.4352418
1,0,60,288,16.875,26.611,972.931,5.063,138.5757315
10,0,40,304,16.875,70.679,968.39,10.578,1263.787588
10,0,40,295,16.875,81.421,968.17,9.983,1062.298605
10,0,40,297,16.875,81.421,968.023,9.547,929.1036481
10,0,40,298,16.875,81.055,967.95,9.197,830.6191835
10,0,40,297,16.875,80.444,967.804,9.016,782.5374067
10,0,40,298,16.875,81.787,968.756,10.879,1374.770891
10,0,40,299,16.875,81.787,968.683,11.577,1656.729088
11,0,40,304,16.875,74.829,967.73,8.85,740.104781
11,0,40,305,16.875,74.097,967.657,10.069,1089.989766
11,0,40,304,16.875,72.388,967.584,10.774,1335.347542
11,0,40,292,16.875,63.232,971.246,8.749,715.0536819
11,0,40,289,16.875,62.866,971.246,8.832,735.5980661
11,0,40,295,16.875,81.787,970.367,8.01,548.732832
11,0,40,294,16.875,82.275,970.44,8.345,620.500907
1,0,40,287,16.875,26.611,973.004,5.031,135.9647566
1,0,40,288,16.875,26.611,972.931,5.391,167.2905439
10,0,20,304,16.875,70.679,968.39,9.916,1041.053268
10,0,20,295,16.875,81.421,968.17,9.433,896.2164291
10,0,20,297,16.875,81.421,968.023,8.942,763.4267868
10,0,20,298,16.875,81.055,967.95,8.522,660.8273168
10,0,20,297,16.875,80.444,967.804,8.234,596.0682448
10,0,20,298,16.875,81.787,968.756,10.036,1079.307899
10,0,20,299,16.875,81.787,968.683,10.681,1301.065446
11,0,20,304,16.875,74.829,967.73,8.386,629.6917043
11,0,20,305,16.875,74.097,967.657,8.933,761.1239704
11,0,20,304,16.875,72.388,967.584,9.75,989.6400094
11,0,20,292,16.875,63.232,971.246,7.949,536.2914691
11,0,20,289,16.875,62.866,971.246,8.154,578.8626374
11,0,20,295,16.875,81.787,970.367,7.458,442.9253476
11,0,20,294,16.875,82.275,970.44,7.685,484.6129476
1,0,20,287,16.875,26.611,973.004,5.717,199.5115186
1,0,20,288,16.875,26.611,972.931,5.802,208.5434582
10,0,80,295,16.997,81.055,968.17,10.277,1158.944042
10,0,80,295,16.997,81.177,968.17,10.519,1242.758559
11,0,80,304,16.997,74.707,967.657,11.045,1438.667915
11,0,80,305,16.997,71.167,967.364,12.126,1903.77706
11,0,80,292,16.997,62.5,971.1,10.284,1161.313839
10,0,78,295,16.997,81.055,968.17,10.216,1138.429262
10,0,78,295,16.997,81.177,968.17,10.455,1220.212611
11,0,78,304,16.997,74.707,967.657,10.963,1406.862456
11,0,78,305,16.997,71.167,967.364,12.093,1888.276361
11,0,78,292,16.997,62.5,971.1,10.213,1137.426634
10,0,60,295,16.997,81.055,968.17,9.816,1009.873664
10,0,60,295,16.997,81.177,968.17,10.159,1119.479844
11,0,60,304,16.997,74.707,967.657,10.203,1134.08879
11,0,60,305,16.997,71.167,967.364,11.409,1585.645641
11,0,60,292,16.997,62.5,971.1,9.415,891.0957466
10,0,40,295,16.997,81.055,968.17,9.364,876.693149
10,0,40,295,16.997,81.177,968.17,9.716,979.3229137
11,0,40,304,16.997,74.707,967.657,9.364,876.693149
11,0,40,305,16.997,71.167,967.364,10.458,1221.263311
11,0,40,292,16.997,62.5,971.1,8.583,675.119629
10,0,20,295,16.997,81.055,968.17,8.776,721.6942437
10,0,20,295,16.997,81.177,968.17,9.086,800.9060883
11,0,20,304,16.997,74.707,967.657,8.691,700.9267707
11,0,20,305,16.997,71.167,967.364,9.357,874.7285188
11,0,20,292,16.997,62.5,971.1,7.809,508.451656
10,0,80,287,17.119,72.51,972.784,9.213,834.9618085
10,0,80,291,17.119,70.19,967.218,10.504,1237.449649
10,0,80,294,17.119,70.923,967.218,10.497,1234.977341
10,0,80,294,17.119,71.167,967.218,10.338,1179.703808
10,0,80,292,17.119,71.289,967.145,10.279,1159.620798
10,0,80,291,17.119,71.289,967.071,10.184,1127.764889
10,0,80,292,17.119,71.533,967.071,10.455,1220.212611
10,0,78,287,17.119,72.51,972.784,9.2,831.4322759
10,0,78,291,17.119,70.19,967.218,10.487,1231.451187
10,0,78,294,17.119,70.923,967.218,10.457,1220.91301
10,0,78,294,17.119,71.167,967.218,10.318,1172.870244
10,0,78,292,17.119,71.289,967.145,10.279,1159.620798
10,0,78,291,17.119,71.289,967.071,10.167,1122.126628
10,0,78,292,17.119,71.533,967.071,10.426,1210.0869
10,0,60,287,17.119,72.51,972.784,8.903,753.4813683
10,0,60,291,17.119,70.19,967.218,10.088,1096.171783
10,0,60,294,17.119,70.923,967.218,10.041,1080.921857
10,0,60,294,17.119,71.167,967.218,9.973,1059.109478
10,0,60,292,17.119,71.289,967.145,9.943,1049.580409
10,0,60,291,17.119,71.289,967.071,9.877,1028.818012
10,0,60,292,17.119,71.533,967.071,9.953,1052.750387
10,0,40,287,17.119,72.51,972.784,8.509,657.8077239
10,0,40,291,17.119,70.19,967.218,9.523,922.1142864
10,0,40,294,17.119,70.923,967.218,9.616,949.3946097
10,0,40,294,17.119,71.167,967.218,9.55,929.9797936
10,0,40,292,17.119,71.289,967.145,9.376,880.0679264
10,0,40,291,17.119,71.289,967.071,9.376,880.0679264
10,0,40,292,17.119,71.533,967.071,9.344,871.0877111
10,0,20,287,17.119,72.51,972.784,7.912,528.8374877
10,0,20,291,17.119,70.19,967.218,8.786,724.1641055
10,0,20,294,17.119,70.923,967.218,8.85,740.104781
10,0,20,294,17.119,71.167,967.218,8.825,733.8504077
10,0,20,292,17.119,71.289,967.145,8.569,671.8213884
10,0,20,291,17.119,71.289,967.071,8.544,665.9584237
10,0,20,292,17.119,71.533,967.071,8.571,672.2919065
10,0,80,292,17.241,73.73,972.638,8.721,708.21033
10,0,80,291,17.241,73.242,972.784,8.626,685.3174008
10,0,80,292,17.241,72.51,972.711,9.14,815.2709822
10,0,80,289,17.241,72.266,972.784,9.213,834.9618085
11,0,80,297,17.241,88.257,966.632,10.208,1135.756894
11,0,80,298,17.241,87.769,966.632,10.482,1229.69063
11,0,80,297,17.241,87.646,966.632,10.216,1138.429262
11,0,80,297,17.241,87.891,966.632,10.451,1218.812616
11,0,80,298,17.241,88.135,966.559,10.614,1276.734657
5,0,80,295,17.241,59.692,966.266,9.071,796.946006
10,0,78,292,17.241,73.73,972.638,8.682,698.7514822
10,0,78,291,17.241,73.242,972.784,8.59,676.7727897
10,0,78,292,17.241,72.51,972.711,9.093,802.7586074
10,0,78,289,17.241,72.266,972.784,9.19,828.7240296
11,0,78,297,17.241,88.257,966.632,10.167,1122.126628
11,0,78,298,17.241,87.769,966.632,10.431,1211.8287
11,0,78,297,17.241,87.646,966.632,10.184,1127.764889
11,0,78,297,17.241,87.891,966.632,10.413,1205.566032
11,0,78,298,17.241,88.135,966.559,10.538,1249.504948
5,0,78,295,17.241,59.692,966.266,9.034,787.2336622
10,0,60,292,17.241,73.73,972.638,8.345,620.500907
10,0,60,291,17.241,73.242,972.784,8.147,577.3731006
10,0,60,292,17.241,72.51,972.711,8.722,708.4539803
10,0,60,289,17.241,72.266,972.784,8.82,732.6037764
11,0,60,297,17.241,88.257,966.632,9.753,990.5538044
11,0,60,298,17.241,87.769,966.632,10.007,1069.978613
11,0,60,297,17.241,87.646,966.632,9.887,1031.946067
11,0,60,297,17.241,87.891,966.632,9.975,1059.746792
11,0,60,298,17.241,88.135,966.559,10.029,1077.051058
5,0,60,295,17.241,59.692,966.266,8.685,699.4760776
10,0,40,292,17.241,73.73,972.638,7.963,539.130057
10,0,40,291,17.241,73.242,972.784,7.821,510.7992552
10,0,40,292,17.241,72.51,972.711,8.348,621.1703517
10,0,40,289,17.241,72.266,972.784,8.431,639.8831374
11,0,40,297,17.241,88.257,966.632,9.373,879.2234216
11,0,40,298,17.241,87.769,966.632,9.393,884.8636702
11,0,40,297,17.241,87.646,966.632,9.371,878.6607186
11,0,40,297,17.241,87.891,966.632,9.623,951.4694645
11,0,40,298,17.241,88.135,966.559,9.591,942.0090402
5,0,40,295,17.241,59.692,966.266,8.38,628.3410791
10,0,20,292,17.241,73.73,972.638,7.538,457.3322174
10,0,20,291,17.241,73.242,972.784,7.436,439.0172054
10,0,20,292,17.241,72.51,972.711,7.919,530.2423683
10,0,20,289,17.241,72.266,972.784,7.953,537.1014749
11,0,20,297,17.241,88.257,966.632,8.723,708.6976865
11,0,20,298,17.241,87.769,966.632,8.808,729.6176234
11,0,20,297,17.241,87.646,966.632,8.854,741.1087666
11,0,20,297,17.241,87.891,966.632,9.033,786.9722675
11,0,20,298,17.241,88.135,966.559,9.106,806.2065747
5,0,20,295,17.241,59.692,966.266,7.949,536.2914691
10,0,80,294,17.363,73.975,972.638,9.582,939.3596413
10,0,80,278,17.363,57.495,968.316,8.915,756.5322395
11,0,80,299,17.363,88.867,966.632,10.443,1216.015839
10,0,78,294,17.363,73.975,972.638,9.51,918.3430602
10,0,78,278,17.363,57.495,968.316,8.902,753.2274999
11,0,78,299,17.363,88.867,966.632,10.416,1206.608308
10,0,60,294,17.363,73.975,972.638,9.148,817.4136118
10,0,60,278,17.363,57.495,968.316,8.835,736.3479112
11,0,60,299,17.363,88.867,966.632,9.799,1004.635848
10,0,40,294,17.363,73.975,972.638,8.659,693.2128691
10,0,40,278,17.363,57.495,968.316,8.605,680.3243598
11,0,40,299,17.363,88.867,966.632,9.351,873.046888
10,0,20,294,17.363,73.975,972.638,8.115,570.5963249
10,0,20,278,17.363,57.495,968.316,8.283,606.7731876
11,0,20,299,17.363,88.867,966.632,8.693,701.4107804
10,0,80,278,17.485,56.03,968.316,8.692,701.1687477
11,0,80,299,17.485,71.045,969.562,6.809,337.0647993
11,0,80,301,17.485,69.336,969.415,7.073,377.810803
12,0,80,107,17.485,45.776,968.976,2.029,8.918863941
10,0,78,278,17.485,56.03,968.316,8.724,708.9414486
11,0,78,299,17.485,71.045,969.562,6.78,332.7763694
11,0,78,301,17.485,69.336,969.415,7.046,373.5006089
12,0,78,107,17.485,45.776,968.976,2.046,9.1449279
10,0,60,278,17.485,56.03,968.316,8.536,664.089505
11,0,60,299,17.485,71.045,969.562,6.659,315.2756591
11,0,60,301,17.485,69.336,969.415,6.882,348.0225642
12,0,60,107,17.485,45.776,968.976,2.395,14.66830565
10,0,40,278,17.485,56.03,968.316,8.436,641.0222598
11,0,40,299,17.485,71.045,969.562,6.568,302.5260869
11,0,40,301,17.485,69.336,969.415,6.761,329.9865247
12,0,40,107,17.485,45.776,968.976,2.94,27.1334732
10,0,20,278,17.485,56.03,968.316,8.039,554.7144557
11,0,20,299,17.485,71.045,969.562,6.423,282.928804
11,0,20,301,17.485,69.336,969.415,6.606,307.8074349
12,0,20,107,17.485,45.776,968.976,3.407,42.2259859
10,0,80,281,17.607,54.688,968.39,9.008,780.4561912
11,0,80,298,17.607,71.655,968.609,9.702,975.0956264
11,0,80,301,17.607,72.266,969.708,6.752,328.6704796
11,0,80,301,17.607,69.824,969.415,7.205,399.3607259
12,0,80,118,17.607,45.41,968.976,0.792,0.530443268
12,0,80,109,17.607,46.143,968.976,2.296,12.92346732
12,0,80,173,17.607,46.387,968.976,1.741,5.634556148
12,0,80,259,17.607,45.898,969.049,1.489,3.524905602
10,0,78,281,17.607,54.688,968.39,8.966,769.5903285
11,0,78,298,17.607,71.655,968.609,9.71,977.5097263
11,0,78,301,17.607,72.266,969.708,6.724,324.5985025
11,0,78,301,17.607,69.824,969.415,7.169,393.4043328
12,0,78,118,17.607,45.41,968.976,0.725,0.406890376
12,0,78,109,17.607,46.143,968.976,2.28,12.65516869
12,0,78,173,17.607,46.387,968.976,1.719,5.423642156
12,0,78,259,17.607,45.898,969.049,1.465,3.357192712
10,0,60,281,17.607,54.688,968.39,8.813,730.8608657
11,0,60,298,17.607,71.655,968.609,9.451,901.3566914
11,0,60,301,17.607,72.266,969.708,6.544,299.2218265
11,0,60,301,17.607,69.824,969.415,7.041,372.7060397
12,0,60,118,17.607,45.41,968.976,0.758,0.465019339
12,0,60,109,17.607,46.143,968.976,2.496,16.6034042
12,0,60,173,17.607,46.387,968.976,1.695,5.199630772
12,0,60,259,17.607,45.898,969.049,1.443,3.208207065
10,0,40,281,17.607,54.688,968.39,8.612,681.9860026
11,0,40,298,17.607,71.655,968.609,9.043,789.5888195
11,0,40,301,17.607,72.266,969.708,6.529,297.168932
11,0,40,301,17.607,69.824,969.415,6.913,352.7467883
12,0,40,118,17.607,45.41,968.976,0.796,0.538520947
12,0,40,109,17.607,46.143,968.976,2.73,21.72457749
12,0,40,173,17.607,46.387,968.976,1.635,4.666772915
12,0,40,259,17.607,45.898,969.049,1.288,2.281450165
10,0,20,281,17.607,54.688,968.39,8.202,589.1456732
11,0,20,298,17.607,71.655,968.609,8.437,641.2502463
11,0,20,301,17.607,72.266,969.708,6.41,281.2143551
11,0,20,301,17.607,69.824,969.415,6.733,325.9036625
12,0,20,118,17.607,45.41,968.976,1.212,1.900952465
12,0,20,109,17.607,46.143,968.976,2.838,24.40622277
12,0,20,173,17.607,46.387,968.976,1.617,4.514331604
12,0,20,259,17.607,45.898,969.049,1.185,1.776717781
11,0,80,301,17.729,71.411,968.609,9.617,949.6908326
11,0,80,302,17.729,72.998,969.708,7.185,396.0442525
11,0,80,301,17.729,72.876,969.708,7.239,405.0411314
12,0,80,156,17.729,45.166,968.976,1.181,1.758786367
11,0,78,301,17.729,71.411,968.609,9.596,943.4830787
11,0,78,302,17.729,72.998,969.708,7.169,393.4043328
11,0,78,301,17.729,72.876,969.708,7.217,401.3594691
12,0,78,156,17.729,45.166,968.976,1.094,1.398026371
11,0,60,301,17.729,71.411,968.609,9.341,870.2489619
11,0,60,302,17.729,72.998,969.708,6.928,355.0479706
11,0,60,301,17.729,72.876,969.708,7.07,377.3302636
12,0,60,156,17.729,45.166,968.976,0.785,0.516502429
11,0,40,301,17.729,71.411,968.609,9.016,782.5374067
11,0,40,302,17.729,72.998,969.708,6.619,309.6282234
11,0,40,301,17.729,72.876,969.708,6.967,361.0778345
12,0,40,156,17.729,45.166,968.976,0.712,0.385392606
11,0,20,301,17.729,71.411,968.609,8.395,631.7212689
11,0,20,302,17.729,72.998,969.708,6.332,271.0729089
11,0,20,301,17.729,72.876,969.708,6.806,336.61947
12,0,20,156,17.729,45.166,968.976,0.834,0.619386235
10,0,80,284,17.852,53.467,968.39,9.032,786.7109307
11,0,80,304,17.852,69.946,968.683,9.533,925.0222448
10,0,78,284,17.852,53.467,968.39,9.022,784.100744
11,0,78,304,17.852,69.946,968.683,9.495,914.0044388
10,0,60,284,17.852,53.467,968.39,8.903,753.4813683
11,0,60,304,17.852,69.946,968.683,9.153,818.7546598
10,0,40,284,17.852,53.467,968.39,8.612,681.9860026
11,0,40,304,17.852,69.946,968.683,8.796,726.639596
10,0,20,284,17.852,53.467,968.39,8.271,604.1398176
11,0,20,304,17.852,69.946,968.683,8.393,631.2698783
10,0,80,287,17.974,63.477,970.221,8.513,658.7358475
10,0,80,285,17.974,63.354,970.294,8.724,708.9414486
10,0,80,284,17.974,62.866,970.147,8.567,671.35109
10,0,80,287,17.974,51.27,968.316,9.707,976.6039725
11,0,80,294,17.974,72.266,966.119,8.69,700.6848493
11,0,80,294,17.974,72.144,966.046,8.538,664.5564064
11,0,80,291,17.974,71.777,966.119,8.824,733.6009684
11,0,80,289,17.974,71.289,966.046,9.052,791.9486694
11,0,80,288,17.974,70.435,966.046,9.296,857.7322565
11,0,80,285,17.974,70.801,966.119,10.218,1139.098009
11,0,80,304,17.974,67.627,968.683,9.45,901.0706069
10,0,78,287,17.974,63.477,970.221,8.492,653.8729239
10,0,78,285,17.974,63.354,970.294,8.692,701.1687477
10,0,78,284,17.974,62.866,970.147,8.531,662.9232083
10,0,78,287,17.974,51.27,968.316,9.703,975.3971713
11,0,78,294,17.974,72.266,966.119,8.655,692.2526298
11,0,78,294,17.974,72.144,966.046,8.509,657.8077239
11,0,78,291,17.974,71.777,966.119,8.79,725.1536259
11,0,78,289,17.974,71.289,966.046,9.032,786.7109307
11,0,78,288,17.974,70.435,966.046,9.244,843.4186655
11,0,78,285,17.974,70.801,966.119,10.189,1129.426788
11,0,78,304,17.974,67.627,968.683,9.425,893.9381552
10,0,60,287,17.974,63.477,970.221,8.206,590.0080478
10,0,60,285,17.974,63.354,970.294,8.387,629.9169965
10,0,60,284,17.974,62.866,970.147,8.098,567.0178291
10,0,60,287,17.974,51.27,968.316,9.256,846.7075561
11,0,60,294,17.974,72.266,966.119,8.277,605.4555481
11,0,60,294,17.974,72.144,966.046,8.321,615.1626564
11,0,60,291,17.974,71.777,966.119,8.455,645.3632536
11,0,60,289,17.974,71.289,966.046,8.575,673.2336016
11,0,60,288,17.974,70.435,966.046,8.906,754.2433157
11,0,60,285,17.974,70.801,966.119,9.816,1009.873664
11,0,60,304,17.974,67.627,968.683,9.172,823.8640184
10,0,40,287,17.974,63.477,970.221,7.873,521.055701
10,0,40,285,17.974,63.354,970.294,8.069,560.9479226
10,0,40,284,17.974,62.866,970.147,7.733,493.7503633
10,0,40,287,17.974,51.27,968.316,8.881,747.9094279
11,0,40,294,17.974,72.266,966.119,7.883,523.0437023
11,0,40,294,17.974,72.144,966.046,7.922,530.8452209
11,0,40,291,17.974,71.777,966.119,8.125,572.7083388
11,0,40,289,17.974,71.289,966.046,8.132,574.1898452
11,0,40,288,17.974,70.435,966.046,8.524,661.2926881
11,0,40,285,17.974,70.801,966.119,9.373,879.2234216
11,0,40,304,17.974,67.627,968.683,8.759,717.5083783
10,0,20,287,17.974,63.477,970.221,7.275,411.1141176
10,0,20,285,17.974,63.354,970.294,7.58,465.019339
10,0,20,284,17.974,62.866,970.147,7.316,418.1041594
10,0,20,287,17.974,51.27,968.316,8.557,669.0028896
11,0,20,294,17.974,72.266,966.119,7.431,438.1322093
11,0,20,294,17.974,72.144,966.046,7.358,425.346387
11,0,20,291,17.974,71.777,966.119,7.743,495.6683348
11,0,20,289,17.974,71.289,966.046,7.814,509.4289462
11,0,20,288,17.974,70.435,966.046,8.002,547.0903303
11,0,20,285,17.974,70.801,966.119,8.737,712.1154442
11,0,20,304,17.974,67.627,968.683,8.261,601.9511717
10,0,80,289,18.096,65.186,970.294,8.734,711.3821446
10,0,80,288,18.096,64.087,970.294,8.513,658.7358475
10,0,80,288,18.096,63.477,970.221,8.783,723.4225562
10,0,80,284,18.096,83.618,966.485,5.733,201.1913121
10,0,80,282,18.096,83.252,966.559,5.578,185.3100305
11,0,80,287,18.096,85.815,969.269,8.235,596.2854444
11,0,80,297,18.096,85.938,969.195,8.538,664.5564064
11,0,80,295,18.096,79.956,967.145,9.575,937.3024356
11,0,80,287,18.096,66.04,967.218,7.261,408.7452398
11,0,80,285,18.096,65.43,967.145,7.026,370.3290951
11,0,80,287,18.096,64.941,967.145,6.523,296.3504105
11,0,80,299,18.096,66.772,968.829,9.812,1008.639603
10,0,78,289,18.096,65.186,970.294,8.726,709.4291405
10,0,78,288,18.096,64.087,970.294,8.507,657.3439892
10,0,78,288,18.096,63.477,970.221,8.77,720.2150257
10,0,78,284,18.096,83.618,966.485,5.679,195.5595385
10,0,78,282,18.096,83.252,966.559,5.533,180.8612001
11,0,78,287,18.096,85.815,969.269,8.218,592.6002201
11,0,78,297,18.096,85.938,969.195,8.526,661.7582779
11,0,78,295,18.096,79.956,967.145,9.559,932.6115344
11,0,78,287,18.096,66.04,967.218,7.234,404.2024215
11,0,78,285,18.096,65.43,967.145,6.983,363.571242
11,0,78,287,18.096,64.941,967.145,6.492,292.1453183
